"Name Of Restaurant","City","Country Code","Day of Week","Start Time","End Time"
"mala-london","London","GB","3","1200","1500"
"mala-london","London","GB","3","1800","2300"
"mala-london","London","GB","4","1200","1500"
"mala-london","London","GB","4","1800","2300"
"mala-london","London","GB","5","1200","1500"
"mala-london","London","GB","5","1800","2300"
"mala-london","London","GB","6","1800","2300"
"mala-restaurant-boston","Boston","US","0","1100","2300"
"mala-restaurant-boston","Boston","US","1","1100","2300"
"mala-restaurant-boston","Boston","US","2","1100","2300"
"mala-restaurant-boston","Boston","US","3","1100","2300"
"mala-restaurant-boston","Boston","US","4","1100","2300"
"mala-restaurant-boston","Boston","US","5","1100","2300"
"mala-restaurant-boston","Boston","US","6","1100","2300"
"mala-sichuan-bistro-houston-2","Houston","US","0","1130","1500"
"mala-sichuan-bistro-houston-2","Houston","US","0","1700","2230"
"mala-sichuan-bistro-houston-2","Houston","US","1","1130","1500"
"mala-sichuan-bistro-houston-2","Houston","US","1","1700","2230"
"mala-sichuan-bistro-houston-2","Houston","US","2","1130","1530"
"mala-sichuan-bistro-houston-2","Houston","US","2","1700","2230"
"mala-sichuan-bistro-houston-2","Houston","US","3","1130","1500"
"mala-sichuan-bistro-houston-2","Houston","US","3","1700","2230"
"mala-sichuan-bistro-houston-2","Houston","US","4","1130","2230"
"mala-sichuan-bistro-houston-2","Houston","US","5","1130","2230"
"mala-sichuan-bistro-houston-2","Houston","US","6","1130","2200"
"malabar-charlotte","Charlotte","US","0","1130","1500"
"malabar-charlotte","Charlotte","US","0","1700","2200"
"malabar-charlotte","Charlotte","US","1","1130","1500"
"malabar-charlotte","Charlotte","US","1","1700","2200"
"malabar-charlotte","Charlotte","US","2","1130","1500"
"malabar-charlotte","Charlotte","US","2","1700","2200"
"malabar-charlotte","Charlotte","US","3","1130","1500"
"malabar-charlotte","Charlotte","US","3","1700","2200"
"malabar-charlotte","Charlotte","US","4","1130","1500"
"malabar-charlotte","Charlotte","US","4","1700","2300"
"malabar-charlotte","Charlotte","US","5","1700","2300"
"malatesta-trattoria-new-york","New York","US","0","1730","2330"
"malatesta-trattoria-new-york","New York","US","1","1730","2330"
"malatesta-trattoria-new-york","New York","US","2","1730","2330"
"malatesta-trattoria-new-york","New York","US","3","1730","2330"
"malatesta-trattoria-new-york","New York","US","4","1730","2330"
"malatesta-trattoria-new-york","New York","US","5","1200","1545"
"malatesta-trattoria-new-york","New York","US","5","1730","2330"
"malatesta-trattoria-new-york","New York","US","6","1200","1530"
"malatesta-trattoria-new-york","New York","US","6","1700","2230"
"malay-chinese-takeaway-sydney","Sydney","AU","0","1100","1900"
"malay-chinese-takeaway-sydney","Sydney","AU","1","1100","1900"
"malay-chinese-takeaway-sydney","Sydney","AU","2","1100","1900"
"malay-chinese-takeaway-sydney","Sydney","AU","3","1100","1900"
"malay-chinese-takeaway-sydney","Sydney","AU","4","1100","1900"
"malay-chinese-takeaway-sydney","Sydney","AU","5","1100","1700"
"malay-village-wynyard-sydney","Sydney","AU","0","0730","1930"
"malay-village-wynyard-sydney","Sydney","AU","1","0730","1930"
"malay-village-wynyard-sydney","Sydney","AU","2","0730","1930"
"malay-village-wynyard-sydney","Sydney","AU","3","0730","1930"
"malay-village-wynyard-sydney","Sydney","AU","4","0730","1930"
"malaysian-chapter-belconnen","Belconnen","AU","0","1730","2100"
"malaysian-chapter-belconnen","Belconnen","AU","1","1200","1400"
"malaysian-chapter-belconnen","Belconnen","AU","1","1730","2100"
"malaysian-chapter-belconnen","Belconnen","AU","2","1200","1400"
"malaysian-chapter-belconnen","Belconnen","AU","2","1730","2100"
"malaysian-chapter-belconnen","Belconnen","AU","3","1200","1400"
"malaysian-chapter-belconnen","Belconnen","AU","3","1730","2100"
"malaysian-chapter-belconnen","Belconnen","AU","4","1200","1400"
"malaysian-chapter-belconnen","Belconnen","AU","4","1730","2100"
"malaysian-chapter-belconnen","Belconnen","AU","5","1200","1400"
"malaysian-chapter-belconnen","Belconnen","AU","5","1730","2100"
"malmaison-glasgow-glasgow","Glasgow","GB","0","0000","0000"
"malmaison-glasgow-glasgow","Glasgow","GB","1","0000","0000"
"malmaison-glasgow-glasgow","Glasgow","GB","2","0000","0000"
"malmaison-glasgow-glasgow","Glasgow","GB","3","0000","0000"
"malmaison-glasgow-glasgow","Glasgow","GB","4","0000","0000"
"malmaison-glasgow-glasgow","Glasgow","GB","5","0000","0000"
"malmaison-glasgow-glasgow","Glasgow","GB","6","0000","0000"
"mama-ayeshas-washington","Washington","US","0","1200","2130"
"mama-ayeshas-washington","Washington","US","1","1200","2130"
"mama-ayeshas-washington","Washington","US","2","1200","2130"
"mama-ayeshas-washington","Washington","US","3","1200","2130"
"mama-ayeshas-washington","Washington","US","4","1200","2230"
"mama-ayeshas-washington","Washington","US","5","1200","2230"
"mama-ayeshas-washington","Washington","US","6","1200","2130"
"mama-bellas-brooklyn","Brooklyn","US","0","1500","2200"
"mama-bellas-brooklyn","Brooklyn","US","1","1500","2200"
"mama-bellas-brooklyn","Brooklyn","US","2","1500","2200"
"mama-bellas-brooklyn","Brooklyn","US","3","1500","2300"
"mama-bellas-brooklyn","Brooklyn","US","4","1500","2300"
"mama-bellas-brooklyn","Brooklyn","US","5","1500","2300"
"mama-bellas-brooklyn","Brooklyn","US","6","1500","2200"
"mama-ricottas-restaurant-charlotte","Charlotte","US","0","1100","2200"
"mama-ricottas-restaurant-charlotte","Charlotte","US","1","1100","2200"
"mama-ricottas-restaurant-charlotte","Charlotte","US","2","1100","2200"
"mama-ricottas-restaurant-charlotte","Charlotte","US","3","1100","2200"
"mama-ricottas-restaurant-charlotte","Charlotte","US","4","1100","2300"
"mama-ricottas-restaurant-charlotte","Charlotte","US","5","1100","2300"
"mama-ricottas-restaurant-charlotte","Charlotte","US","6","1100","2100"
"mama-rosa-pupuseria-houston","Houston","US","0","0900","2000"
"mama-rosa-pupuseria-houston","Houston","US","1","0900","2000"
"mama-rosa-pupuseria-houston","Houston","US","2","0900","2000"
"mama-rosa-pupuseria-houston","Houston","US","3","0900","2000"
"mama-rosa-pupuseria-houston","Houston","US","4","0900","2000"
"mama-rosa-pupuseria-houston","Houston","US","5","0900","2000"
"mama-thai-london","London","GB","0","1130","1700"
"mama-thai-london","London","GB","1","1130","1700"
"mama-thai-london","London","GB","2","1130","1700"
"mama-thai-london","London","GB","3","1130","1700"
"mama-thai-london","London","GB","4","1130","1700"
"mama-thai-london","London","GB","5","1130","1700"
"mama-thai-london","London","GB","6","1130","1700"
"mamaoh-las-vegas","Las Vegas","US","0","1200","2100"
"mamaoh-las-vegas","Las Vegas","US","1","1200","2100"
"mamaoh-las-vegas","Las Vegas","US","2","1200","2100"
"mamaoh-las-vegas","Las Vegas","US","3","1200","1900"
"mamaoh-las-vegas","Las Vegas","US","4","1200","2100"
"mamaoh-las-vegas","Las Vegas","US","5","1200","2100"
"mamaoh-las-vegas","Las Vegas","US","6","1200","2100"
"mamas-buoi-melbourne","Melbourne","AU","0","1100","2200"
"mamas-buoi-melbourne","Melbourne","AU","1","1100","2200"
"mamas-buoi-melbourne","Melbourne","AU","2","1100","2200"
"mamas-buoi-melbourne","Melbourne","AU","3","1100","2200"
"mamas-buoi-melbourne","Melbourne","AU","4","1100","2200"
"mamas-buoi-melbourne","Melbourne","AU","5","1100","2200"
"mamas-buoi-melbourne","Melbourne","AU","6","1100","2200"
"mamas-oven-houston","Houston","US","0","1100","2000"
"mamas-oven-houston","Houston","US","1","1100","2000"
"mamas-oven-houston","Houston","US","2","1100","2000"
"mamas-oven-houston","Houston","US","3","1100","2000"
"mamas-oven-houston","Houston","US","4","1100","2000"
"mamas-oven-houston","Houston","US","5","1100","2000"
"mamas-oven-houston","Houston","US","6","1100","1800"
"mamas-place-boston","Boston","US","0","1100","2200"
"mamas-place-boston","Boston","US","1","1100","2200"
"mamas-place-boston","Boston","US","2","1100","2200"
"mamas-place-boston","Boston","US","3","1100","2200"
"mamas-place-boston","Boston","US","4","1100","2300"
"mamas-place-boston","Boston","US","5","1100","2300"
"mamasita-melbourne","Melbourne","AU","0","1200","2300"
"mamasita-melbourne","Melbourne","AU","1","1200","2300"
"mamasita-melbourne","Melbourne","AU","2","1200","2300"
"mamasita-melbourne","Melbourne","AU","3","1200","2300"
"mamasita-melbourne","Melbourne","AU","4","1200","0000"
"mamasita-melbourne","Melbourne","AU","5","1230","0000"
"mamasita-melbourne","Melbourne","AU","6","1230","2200"
"mambo-seafood-houston","Houston","US","0","1100","2300"
"mambo-seafood-houston","Houston","US","1","1100","2300"
"mambo-seafood-houston","Houston","US","2","1100","2300"
"mambo-seafood-houston","Houston","US","3","1100","2300"
"mambo-seafood-houston","Houston","US","4","1100","0000"
"mambo-seafood-houston","Houston","US","5","1100","0000"
"mambo-seafood-houston","Houston","US","6","1100","2300"
"mamma-maria-boston","Boston","US","0","1700","2200"
"mamma-maria-boston","Boston","US","1","1700","2200"
"mamma-maria-boston","Boston","US","2","1700","2200"
"mamma-maria-boston","Boston","US","3","1700","2200"
"mamma-maria-boston","Boston","US","4","1700","2300"
"mamma-maria-boston","Boston","US","5","1700","2300"
"mamma-maria-boston","Boston","US","6","1700","2200"
"mammoth-seattle-2","Seattle","US","0","1100","2300"
"mammoth-seattle-2","Seattle","US","1","1100","2300"
"mammoth-seattle-2","Seattle","US","2","1100","2300"
"mammoth-seattle-2","Seattle","US","3","1100","2300"
"mammoth-seattle-2","Seattle","US","4","1100","2300"
"mammoth-seattle-2","Seattle","US","5","1100","2300"
"mammoth-seattle-2","Seattle","US","6","1100","2300"
"mamnoon-seattle","Seattle","US","0","1600","2200"
"mamnoon-seattle","Seattle","US","1","1600","2200"
"mamnoon-seattle","Seattle","US","2","1600","2200"
"mamnoon-seattle","Seattle","US","3","1600","2200"
"mamnoon-seattle","Seattle","US","4","1600","2300"
"mamnoon-seattle","Seattle","US","5","1600","2300"
"mamnoon-seattle","Seattle","US","6","1600","2200"
"mamnoon-street-seattle","Seattle","US","0","1100","2100"
"mamnoon-street-seattle","Seattle","US","1","1100","2100"
"mamnoon-street-seattle","Seattle","US","2","1100","2100"
"mamnoon-street-seattle","Seattle","US","3","1100","2100"
"mamnoon-street-seattle","Seattle","US","4","1100","2100"
"mamnoon-street-seattle","Seattle","US","5","1100","2100"
"mamnoon-street-seattle","Seattle","US","6","1100","2000"
"mamuśka-london-5","London","GB","0","0900","2300"
"mamuśka-london-5","London","GB","1","0900","2300"
"mamuśka-london-5","London","GB","2","0900","2300"
"mamuśka-london-5","London","GB","3","0900","0000"
"mamuśka-london-5","London","GB","4","0900","0000"
"mamuśka-london-5","London","GB","5","0900","0000"
"mamuśka-london-5","London","GB","6","0900","2300"
"manchester-press-melbourne","Melbourne","AU","0","0700","1700"
"manchester-press-melbourne","Melbourne","AU","1","0700","1700"
"manchester-press-melbourne","Melbourne","AU","2","0700","1700"
"manchester-press-melbourne","Melbourne","AU","3","0700","1700"
"manchester-press-melbourne","Melbourne","AU","4","0700","1700"
"manchester-press-melbourne","Melbourne","AU","5","0900","1700"
"manchester-press-melbourne","Melbourne","AU","6","0900","1700"
"mandalay-burmese-restaurant-london","London","GB","0","1200","1430"
"mandalay-burmese-restaurant-london","London","GB","0","1800","2230"
"mandalay-burmese-restaurant-london","London","GB","1","1200","1430"
"mandalay-burmese-restaurant-london","London","GB","1","1800","2230"
"mandalay-burmese-restaurant-london","London","GB","2","1200","1430"
"mandalay-burmese-restaurant-london","London","GB","2","1800","2230"
"mandalay-burmese-restaurant-london","London","GB","3","1200","1430"
"mandalay-burmese-restaurant-london","London","GB","3","1800","2230"
"mandalay-burmese-restaurant-london","London","GB","4","1200","1430"
"mandalay-burmese-restaurant-london","London","GB","4","1800","2230"
"mandalay-burmese-restaurant-london","London","GB","5","1200","1430"
"mandalay-burmese-restaurant-london","London","GB","5","1800","2230"
"mandalay-burmese-restaurant-london","London","GB","6","1200","1430"
"mandalay-burmese-restaurant-london","London","GB","6","1800","2230"
"mandarin-house-san-jose-2","San Jose","US","0","1100","2100"
"mandarin-house-san-jose-2","San Jose","US","1","1100","2100"
"mandarin-house-san-jose-2","San Jose","US","2","1100","2100"
"mandarin-house-san-jose-2","San Jose","US","3","1100","2100"
"mandarin-house-san-jose-2","San Jose","US","4","1100","2130"
"mandarin-house-san-jose-2","San Jose","US","5","1100","2130"
"mandarin-house-san-jose-2","San Jose","US","6","1100","2100"
"mandu-washington-2","Washington","US","0","1100","0200"
"mandu-washington-2","Washington","US","1","1100","0200"
"mandu-washington-2","Washington","US","2","1100","0200"
"mandu-washington-2","Washington","US","3","1100","0200"
"mandu-washington-2","Washington","US","4","1100","0300"
"mandu-washington-2","Washington","US","5","1100","0300"
"mandu-washington-2","Washington","US","6","1100","0200"
"mangia-mangia-boston","Boston","US","0","0600","1530"
"mangia-mangia-boston","Boston","US","1","0600","1530"
"mangia-mangia-boston","Boston","US","2","0600","1530"
"mangia-mangia-boston","Boston","US","3","0600","1530"
"mangia-mangia-boston","Boston","US","4","0600","1530"
"mangialardo-washington","Washington","US","0","0800","1500"
"mangialardo-washington","Washington","US","1","0800","1500"
"mangialardo-washington","Washington","US","2","0800","1500"
"mangialardo-washington","Washington","US","3","0800","1500"
"mangialardo-washington","Washington","US","4","0800","1500"
"mango-indian-london","London","GB","0","1200","1430"
"mango-indian-london","London","GB","0","1730","2300"
"mango-indian-london","London","GB","1","1200","1430"
"mango-indian-london","London","GB","1","1730","2300"
"mango-indian-london","London","GB","2","1200","1430"
"mango-indian-london","London","GB","2","1730","2300"
"mango-indian-london","London","GB","3","1200","1430"
"mango-indian-london","London","GB","3","1730","2300"
"mango-indian-london","London","GB","4","1200","1430"
"mango-indian-london","London","GB","4","1730","2300"
"mango-indian-london","London","GB","5","1200","1430"
"mango-indian-london","London","GB","5","1730","2300"
"mango-indian-london","London","GB","6","1200","1430"
"mango-indian-london","London","GB","6","1730","2230"
"mangos-mexican-grill-san-jose","San Jose","US","0","1000","2100"
"mangos-mexican-grill-san-jose","San Jose","US","1","1000","2100"
"mangos-mexican-grill-san-jose","San Jose","US","2","1000","2100"
"mangos-mexican-grill-san-jose","San Jose","US","3","1000","2100"
"mangos-mexican-grill-san-jose","San Jose","US","4","1000","2100"
"mangos-mexican-grill-san-jose","San Jose","US","5","1000","2100"
"mangos-mexican-grill-san-jose","San Jose","US","6","1000","2100"
"manjits-sydney","Sydney","AU","0","1100","2230"
"manjits-sydney","Sydney","AU","1","1100","2230"
"manjits-sydney","Sydney","AU","2","1100","2230"
"manjits-sydney","Sydney","AU","3","1100","2230"
"manjits-sydney","Sydney","AU","4","1100","2230"
"manjits-sydney","Sydney","AU","5","1100","2230"
"manjits-sydney","Sydney","AU","6","1700","2230"
"manna-korean-bbq-las-vegas","Las Vegas","US","0","1000","1700"
"manna-korean-bbq-las-vegas","Las Vegas","US","1","1000","1700"
"manna-korean-bbq-las-vegas","Las Vegas","US","2","1000","1700"
"manna-korean-bbq-las-vegas","Las Vegas","US","3","1000","1700"
"manna-korean-bbq-las-vegas","Las Vegas","US","4","1000","1700"
"manna-korean-bbq-las-vegas","Las Vegas","US","5","1100","1600"
"mantra-seattle","Seattle","US","0","1100","2130"
"mantra-seattle","Seattle","US","1","1100","2130"
"mantra-seattle","Seattle","US","2","1100","2130"
"mantra-seattle","Seattle","US","3","1100","2130"
"mantra-seattle","Seattle","US","4","1100","2130"
"mantra-seattle","Seattle","US","5","1100","2130"
"mantra-seattle","Seattle","US","6","1100","2100"
"manus-bodegita-seattle-2","Seattle","US","0","0900","2000"
"manus-bodegita-seattle-2","Seattle","US","1","0900","2000"
"manus-bodegita-seattle-2","Seattle","US","2","0900","2000"
"manus-bodegita-seattle-2","Seattle","US","3","0900","2000"
"manus-bodegita-seattle-2","Seattle","US","4","0900","2000"
"manus-bodegita-seattle-2","Seattle","US","5","0900","1500"
"manzoni-san-francisco-2","San Francisco","US","1","1730","2200"
"manzoni-san-francisco-2","San Francisco","US","2","1730","2200"
"manzoni-san-francisco-2","San Francisco","US","3","1730","2200"
"manzoni-san-francisco-2","San Francisco","US","4","1730","2200"
"manzoni-san-francisco-2","San Francisco","US","5","1730","2200"
"manzoni-san-francisco-2","San Francisco","US","6","1730","2200"
"maná-escondido-café-boston-3","Boston","US","0","0900","1900"
"maná-escondido-café-boston-3","Boston","US","1","0900","1900"
"maná-escondido-café-boston-3","Boston","US","2","0900","1900"
"maná-escondido-café-boston-3","Boston","US","3","0900","1900"
"maná-escondido-café-boston-3","Boston","US","4","0900","1900"
"maná-escondido-café-boston-3","Boston","US","5","0900","1900"
"maple-and-clove-barton","Barton","AU","0","0700","1500"
"maple-and-clove-barton","Barton","AU","1","0700","1500"
"maple-and-clove-barton","Barton","AU","2","0700","1500"
"maple-and-clove-barton","Barton","AU","3","0700","1700"
"maple-and-clove-barton","Barton","AU","4","0700","1700"
"maple-and-clove-barton","Barton","AU","5","0730","1530"
"maple-and-clove-barton","Barton","AU","6","0730","1530"
"maple-washington","Washington","US","0","1730","0000"
"maple-washington","Washington","US","1","1730","0000"
